user_idx,anime_idx,anime_id,rating
107,2333,20722,9.0
561,3608,853,3.0
743,1546,151806,7.5
740,492,107717,8.0
689,529,108463,7.0
583,2125,19603,8.0
129,2980,263,9.0
34,1815,16498,9.0
357,3105,3783,8.0
476,269,102883,10.0
97,1729,16009,10.0
149,922,12191,10.0
605,639,111048,2.0
693,2083,19,10.0
641,3708,9253,10.0
283,422,10611,7.0
130,1421,145728,8.0
217,1997,17777,4.0
344,2681,21385,8.0
430,2671,21364,10.0
314,2716,21459,7.0
709,728,113538,10.0
106,243,10232,70.0
492,1264,138056,8.2
453,842,11757,9.0
24,2673,21366,7.0
169,472,107226,8.0
531,1871,16782,7.5
353,3926,98659,7.0
248,3497,72,9.0
160,2622,21281,5.0
229,1483,14811,5.5
712,2250,20594,4.0
309,995,125206,8.0
160,1093,129201,8.0
31,2035,18245,10.0
600,999,125368,8.0
243,2626,21290,4.0
455,1584,1535,8.0
308,2391,20802,2.0
662,793,115230,8.5
750,1060,127720,7.0
167,575,1092,8.0
389,1373,1430,8.5
316,3004,2904,8.0
107,1993,17729,6.0
436,1815,16498,8.2
47,241,10218,80.0
632,3959,99147,8.4
679,1890,16904,4.0
277,1295,139630,2.0
582,2748,21520,6.0
59,2698,21422,6.0
412,3957,99088,8.4
295,1382,143338,75.0
32,3701,918,8.0
739,3192,45,9.0
20,3607,8525,3.0
76,2232,20556,52.0
359,3622,8634,7.0
583,2470,20958,9.8
109,3535,770,7.0
79,3543,7785,10.0
632,64,100668,8.6
120,2271,20623,9.0
51,2066,18679,8.2
397,3708,9253,8.8
317,2410,20832,9.0
26,2142,199,10.0
119,3880,98443,6.0
200,2926,227,71.0
258,2776,21610,6.0
456,2448,20918,8.0
104,3465,6802,8.0
163,3839,97994,9.0
365,1458,146984,9.5
152,3165,4224,7.0
582,2686,21399,10.0
109,3275,5114,10.0
531,615,110354,8.4
611,3403,6213,8.0
220,3363,594,8.0
313,3621,8630,7.0
144,3183,442,8.0
307,181,101474,7.9
406,3416,6377,9.5
136,1043,127230,8.0
0,2639,21311,5.0
561,2076,1887,1.0
747,4,100077,10.0
453,2692,21410,8.0
394,533,108489,8.5
276,663,1118,7.0
659,2738,21507,8.7
497,2431,20876,8.0
608,2266,20614,4.0
309,2658,21339,10.0
142,3623,8675,9.0
740,3783,97668,3.5
25,2144,20,7.0
55,3249,490,1.0
492,1150,131930,6.7
469,3897,98511,7.0
394,547,10863,9.0
349,3513,7472,9.0
136,597,109946,7.0
401,2321,20701,6.0
220,3764,97592,8.0
461,3390,6164,6.0
535,1718,159322,8.7
135,3532,7674,7.0
693,2842,21733,8.0
207,1609,15451,62.0
537,2271,20623,8.0
579,363,104578,3.0
693,3273,5081,7.5
228,2223,20541,4.0
335,3457,6746,7.0
616,2257,20602,8.0
64,106,101,8.0
249,1060,127720,9.0
708,1584,1535,5.0
48,221,101921,7.0
5,606,110200,8.0
198,3990,99483,70.0
452,486,107625,8.0
467,1384,14345,90.0
278,1227,136430,2.0
20,3831,97979,2.0
66,2784,21629,3.0
7,2949,2418,9.0
194,1463,14719,8.5
163,2100,19199,6.0
93,2142,199,9.0
524,2716,21459,10.0
17,1384,14345,7.0
348,1469,14741,9.0
282,1382,143338,10.0
156,883,11979,10.0
683,2142,199,9.0
152,2006,17895,9.0
671,3026,30,5.0
243,3783,97668,5.0
63,2761,21574,7.0
504,1043,127230,8.0
587,1887,16894,8.0
699,269,102883,5.0
574,2788,21639,3.0
129,2738,21507,9.0
740,768,114308,3.0
20,2637,21306,2.0
249,2426,20866,7.0
0,128,101165,4.0
76,2758,21567,36.0
200,775,114535,82.0
470,407,105749,8.0
668,2639,21311,7.0
174,2609,21256,4.0
207,3914,98580,75.0
283,570,109089,7.0
28,1601,154364,6.0
580,150,101310,6.0
195,2703,21428,9.0
635,2663,21355,75.0
56,39,100353,7.0
412,1810,164312,8.4
383,2140,19815,8.0
28,162,101348,9.0
733,209,101759,8.0
176,1766,162694,8.8
74,3261,501,6.0
740,1815,16498,9.0
90,2262,20607,96.0
44,2412,20835,8.0
364,3689,906,5.0
430,3818,97903,10.0
296,3477,6956,10.0
243,2450,20920,5.0
580,2408,20829,10.0
29,835,11741,67.0
96,3839,97994,8.0
345,2125,19603,8.0
149,377,10490,1.0
348,157,101338,10.0
77,3776,97642,8.0
21,3004,2904,50.0
270,123,101117,7.0
452,146,101291,7.800000000000001
413,1065,128034,7.0
678,3635,87494,3.0
149,3586,84,8.0
4,189,10155,9.0
45,2250,20594,9.0
345,986,124845,7.0
30,3761,9756,6.0
735,1681,1575,9.0
459,2639,21311,9.0
278,818,116742,2.0
587,3379,6033,8.0
149,557,108928,7.0
381,2369,20770,94.0
29,459,107068,45.0
512,1309,140643,6.0
69,3104,3782,8.0
29,530,108465,19.0
603,3185,4437,8.0
52,1828,16592,5.0
78,835,11741,9.0
516,2738,21507,8.6
287,3885,98473,7.0
229,943,12321,6.5
142,1216,13601,10.0
73,2926,227,3.0
278,1585,153518,2.0
158,1731,16011,8.0
321,802,116173,5.0
99,921,12189,9.0
224,2788,21639,8.0
42,1736,1604,7.0
356,2747,21519,10.0
131,1410,14513,10.0
328,3759,9750,4.0
214,1362,14283,7.0
298,3862,98291,6.0
107,204,10165,10.0
742,2492,20997,7.0
117,2860,21776,7.0
154,3100,372,3.0
547,2201,20503,7.0
302,2814,21691,7.0
740,703,112802,5.5
489,3521,7593,3.0
77,2451,20923,9.0
740,1044,127271,3.0
323,3769,97617,7.7
96,2278,20632,8.0
629,2470,20958,8.0
248,2250,20594,8.0
1,1888,169,6.0
588,2076,1887,7.0
602,4004,99629,7.0
738,793,115230,3.0
124,3915,98596,7.0
108,2447,20913,8.0
641,2834,21717,6.0
504,2639,21311,7.0
412,1290,139498,6.6
357,2280,20634,6.0
430,2133,19697,7.0
14,3825,97922,8.0
583,3819,97907,5.0
279,3908,98565,6.7
153,3653,8841,70.0
309,1454,146953,7.0
323,2900,21860,6.0
193,1532,15119,6.0
546,1760,16201,5.0
633,533,108489,86.0
163,443,10659,7.0
746,0,1,9.0
453,209,101759,8.0
229,3027,3002,6.5
3,2797,21659,8.0
283,339,104253,5.0
14,2867,21791,6.0
214,2677,21379,6.0
289,181,101474,9.0
424,3537,7711,8.0
269,2187,20474,6.0
608,3702,9181,8.0
198,340,104276,81.0
249,384,104990,8.0
278,434,106319,2.0
39,3637,87496,7.0
80,3256,4983,8.0
198,2997,2847,70.0
335,1276,138714,7.0
642,611,110277,8.7
460,1139,131573,8.0
540,2492,20997,8.0
641,3851,98202,9.0
199,491,107693,7.6
682,3380,6045,3.0
249,2640,21312,7.0
136,2056,18507,7.0
174,145,101289,2.0
349,1135,131518,8.0
82,593,109731,9.0
587,678,112293,7.0
499,1363,142838,7.0
229,3860,98249,4.0
165,640,11111,7.0
586,3175,432,7.0
347,1403,14467,7.0
395,722,113415,7.0
82,3940,98820,8.0
200,2882,21827,84.0
76,1000,1254,75.0
25,3102,3759,6.0
176,1858,16706,10.0
193,1135,131518,8.0
540,886,119947,6.0
82,1657,156131,7.0
412,694,112625,8.0
412,2302,20670,7.5
316,157,101338,10.0
522,250,102352,6.0
84,146,101291,5.0
167,2715,21458,8.0
159,2649,21326,6.0
741,1302,140439,6.1
203,2821,21702,6.0
130,1324,141212,7.0
229,2580,21196,6.0
33,3339,5680,5.0
489,2391,20802,3.0
598,3152,4155,7.0
252,2747,21519,5.0
21,3962,9919,60.0
582,2613,21262,7.0
595,282,103047,9.5
469,1445,14669,7.0
376,3934,98707,8.5
524,2758,21567,7.0
446,2132,19685,6.0
14,2670,21362,4.0
607,363,104578,9.0
220,2148,20021,9.0
693,2687,21400,9.5
28,1427,146066,7.0
678,2265,20613,2.0
11,1763,162314,10.0
674,3273,5081,8.0
307,11,100166,8.7
364,394,105190,7.0
620,209,101759,9.0
441,3972,9936,80.0
389,966,124140,9.0
77,2021,181,8.0
524,161,101347,10.0
615,2564,21170,10.0
0,15,100179,5.0
97,2182,20464,10.0
130,1365,142853,7.0
456,3969,99263,10.0
198,663,1118,60.0
142,3174,431,8.0
309,2719,21470,6.0
271,1666,156822,8.0
363,2381,20789,6.4
322,640,11111,9.3
22,2204,20510,3.0
595,1815,16498,8.5
149,1236,13667,9.0
661,2187,20474,7.0
419,646,111321,5.5
311,870,11887,8.0
412,2206,20513,4.0
278,1486,1482,2.0
198,3230,4789,50.0
457,3455,6702,9.0
154,3896,98506,3.0
245,2277,20631,6.0
79,2919,2246,8.0
362,2390,20801,7.0
736,142,101280,7.5
124,2172,20447,9.0
149,2775,21609,6.0
740,689,112443,6.5
89,2096,19163,7.0
29,804,116267,44.0
176,1347,14227,8.0
615,96,100876,9.0
77,1470,14749,8.0
176,3837,97986,10.0
77,2759,21568,5.0
624,3849,98153,80.0
59,2626,21290,7.0
740,3518,759,8.5
755,551,108725,5.0
220,3428,6500,6.0
600,220,101918,7.0
71,801,11617,4.0
149,161,101347,9.0
579,2472,20963,3.0
444,703,112802,9.0
512,399,105310,9.0
55,3152,4155,2.0
527,1531,151189,4.0
23,801,11617,5.0
174,2250,20594,5.0
573,518,108266,95.0
0,3820,97908,5.0
528,966,124140,77.0
659,1352,142455,7.199999999999999
648,1216,13601,8.5
365,1839,166610,8.4
309,1778,163078,9.0
200,3988,99470,67.0
186,722,113415,8.0
64,405,10568,7.0
579,3959,99147,3.0
740,1610,154587,9.0
467,2468,20954,80.0
166,1043,127230,6.0
434,204,10165,90.0
159,3356,585,7.0
527,1469,14741,9.0
11,157,101338,9.0
740,2187,20474,4.5
323,2043,18393,5.0
193,746,113936,9.0
77,2757,21565,8.0
362,1462,14713,10.0
608,1513,15037,5.0
281,1163,132405,7.0
277,530,108465,2.0
662,432,106286,8.0
208,3295,5231,8.0
307,768,114308,7.3
160,3513,7472,7.0
476,2952,245,10.0
495,2468,20954,8.9
104,199,10162,9.0
149,3899,98513,7.0
56,1233,13659,7.0
593,1144,131680,4.0
113,3837,97986,10.0
309,2019,18095,6.0
271,3587,8407,6.0
294,3648,8795,100.0
207,1522,150672,87.0
309,1531,151189,8.0
270,787,11499,6.0
503,2627,21291,8.0
680,1765,162670,7.0
31,3386,6114,9.0
309,317,103900,7.0
479,2818,21699,5.0
528,674,112151,84.0
149,1290,139498,8.0
220,4029,9989,9.0
578,908,121,8.0
441,1667,15687,70.0
321,3804,97855,5.0
693,3172,43,10.0
574,867,11843,2.0
1,0,1,9.0
655,7,100112,6.0
176,3900,98514,8.0
173,2907,21879,9.0
47,1866,16742,60.0
504,1463,14719,7.0
106,3115,387,80.0
17,3521,7593,3.0
295,303,103572,70.0
96,2713,21455,8.0
556,3457,6746,9.0
73,2538,21093,3.0
20,3545,7791,3.0
721,3959,99147,8.5
66,1226,136428,5.0
336,157,101338,10.0
130,818,116742,9.0
207,3268,5042,37.0
54,3080,356,5.0
321,2876,21815,5.0
130,3493,710,9.0
395,860,11827,10.0
430,1966,174044,10.0
295,1794,163542,80.0
483,3791,97731,80.0
142,1600,1543,6.0
512,762,114232,8.0
218,2675,21377,3.0
608,363,104578,8.0
218,3026,30,3.0
435,2249,20593,9.0
415,2454,20931,3.0
625,2412,20835,3.0
255,608,110229,5.0
156,908,121,9.0
106,3109,379,70.0
289,2006,17895,10.0
149,4028,9982,8.0
306,3119,392,8.0
149,544,108623,8.0
676,3275,5114,10.0
249,1698,158559,7.0
752,468,10719,5.5
55,2041,18295,2.0
636,1145,131681,9.5
61,2832,21714,10.0
244,579,109287,7.7
227,2381,20789,8.0
42,2882,21827,7.0
207,519,108268,75.0
341,399,105310,9.0
279,3934,98707,7.7
207,2746,21518,90.0
478,1140,131584,7.0
97,2826,21709,7.0
39,2859,21773,3.0
682,1357,142666,7.0
412,1789,163263,9.0
528,204,10165,96.0
160,986,124845,8.0
668,134,101213,10.0
24,1838,166531,8.0
5,3271,5079,5.0
147,1681,1575,85.0
1,3214,468,7.0
313,1574,15315,6.0
246,2882,21827,8.0
309,1134,131516,8.0
220,3798,97769,8.0
214,3087,3604,7.0
7,2534,21087,9.0
249,1497,148969,8.0
395,2066,18679,9.0
149,3548,781,8.0
379,2408,20829,4.0
235,3985,99426,9.5
478,3708,9253,8.0
659,785,114963,7.0
249,2959,2490,8.0
574,986,124845,2.0
665,2554,21127,4.0
538,1462,14713,7.0
69,3119,392,10.0
561,3299,5262,3.0
343,2265,20613,3.0
391,83,100773,7.0
48,2423,20856,7.0
411,3153,416,6.0
562,740,113813,5.0
434,2823,21704,50.0
55,2128,1965,1.0
641,2433,20879,7.0
217,3785,97672,2.0
604,3164,4214,6.799999999999999
120,2847,21745,10.0
467,256,102508,80.0
539,3841,97996,5.0
107,2223,20541,7.0
217,3457,6746,9.0
271,507,10800,9.0
160,1780,163132,8.0
412,3380,6045,8.5
704,2451,20923,5.0
204,3789,97716,7.0
414,425,10620,5.5
528,146,101291,91.0
29,1561,15227,93.0
243,623,11061,5.0
160,3512,7465,7.0
352,3863,98292,9.0
419,2818,21699,8.7
357,2399,20814,7.0
709,538,108553,10.0
124,2817,21698,8.0
263,746,113936,9.4
4,2370,20771,6.0
303,1151,131942,7.0
330,1801,164,10.0
163,3880,98443,7.0
345,2064,18671,10.0
512,209,101759,9.0
29,3872,98389,51.0
588,1844,166700,7.0
2,610,110270,79.0
195,3866,98320,7.0
710,538,108553,8.2
376,61,100645,10.0
248,2557,21132,8.0
633,2078,1889,83.0
14,932,122434,5.0
160,776,114555,7.0
180,557,108928,78.0
424,1885,1689,7.0
219,128,101165,4.0
575,425,10620,7.0
82,1669,156891,7.0
467,136,101227,70.0
409,1620,154965,8.0
82,513,108092,7.0
523,2818,21699,9.0
244,4004,99629,7.0
225,2984,268,8.0
45,2422,20854,9.0
229,2577,21190,6.0
588,2159,202,7.0
254,2333,20722,8.0
69,600,109979,9.0
162,1101,129874,9.0
252,1584,1535,5.0
398,276,102976,8.0
254,3846,98034,8.0
182,468,10719,9.0
67,95,10087,7.0
560,363,104578,9.5
309,454,106896,6.0
77,2491,20996,10.0
376,1828,16592,9.5
411,2300,20668,8.0
43,1072,128546,9.0
446,2236,20567,8.0
523,2559,21138,8.0
321,2854,21764,7.0
435,1385,14349,8.0
361,793,115230,8.0
467,3665,8918,80.0
527,3754,9734,8.0
112,1147,131773,2.0
725,4013,99699,8.0
93,191,101571,8.0
84,2546,21110,5.0
510,130,101167,9.0
220,2438,20889,8.0
338,497,10790,70.0
200,1572,1530,73.0
467,221,101921,90.0
279,3837,97986,7.0
4,2065,18677,6.0
10,2383,20791,7.7
309,649,111324,8.0
654,2615,21265,10.0
685,2384,20792,7.0
640,722,113415,8.0
420,115,101036,2.0
136,3921,98630,5.0
249,1722,159807,7.0
696,1348,142329,10.0
56,3969,99263,6.0
509,3959,99147,7.0
93,2890,21840,7.0
119,2343,20735,8.0
331,1871,16782,7.5
453,3982,99423,7.5
539,1101,129874,5.0
377,1680,157397,9.0
39,3943,98861,6.0
162,674,112151,9.0
166,2538,21093,7.0
741,3451,6675,6.6
708,2801,2167,1.0
319,3076,3503,9.0
163,448,10686,7.0
522,95,10087,9.0
482,759,114194,8.0
472,222,101922,10.0
562,598,109963,7.7
56,109,101004,7.0
14,3920,9863,6.0
182,688,11241,8.0
107,2522,21058,9.0
36,2622,21281,8.0
653,3289,5205,9.0
99,1486,1482,7.0
313,3998,99555,5.0
207,1924,170938,72.0
395,807,116338,10.0
336,400,105333,10.0
734,2658,21339,8.0
625,1348,142329,3.0
177,3962,9919,6.0
517,295,103277,9.0
39,1463,14719,9.0
544,1522,150672,5.0
644,2140,19815,7.0
207,1927,171018,75.0
679,1278,138882,4.0
173,2782,21626,9.0
741,2717,21460,7.5
272,3747,967,9.0
107,1974,17513,2.0
12,2097,19191,7.0
734,2492,20997,8.0
654,3823,97918,9.0
603,1125,131019,6.0
696,886,119947,8.0
700,0,1,8.5
204,2911,21893,7.0
5,3982,99423,7.6
478,2001,178434,9.0
203,2473,20964,7.0
149,2286,20646,7.0
578,3305,530,5.0
57,3761,9756,9.0
111,2260,20605,10.0
220,3325,5507,9.0
64,2265,20613,8.0
364,2541,21098,6.0
149,2612,21261,9.0
588,1073,128547,9.0
520,2811,21685,20.0
636,1083,128893,8.0
139,2408,20829,7.0
331,2434,20880,7.800000000000001
538,3172,43,9.0
527,1102,129898,9.0
131,95,10087,10.0
104,3371,597,7.0
229,3969,99263,6.3
329,2071,18753,9.0
740,1126,131083,3.5
338,2070,18745,70.0
660,308,10370,10.0
89,898,12049,7.0
26,2812,21686,7.0
385,1977,17549,8.0
309,651,111428,5.0
331,3608,853,6.6
641,581,109321,5.0
349,1341,141949,6.0
740,1373,1430,7.0
578,1577,153288,7.0
163,2254,20599,8.0
73,2564,21170,3.0
21,162,101348,90.0
5,3455,6702,7.199999999999999
86,1469,14741,9.0
503,2294,20661,8.0
14,1091,129196,8.0
358,69,1007,7.0
14,1238,136707,8.0
568,1408,145064,9.0
435,1504,14967,7.0
203,3545,7791,7.5
497,3455,6702,9.0
668,3764,97592,9.0
80,3435,6573,8.0
89,2711,21451,8.0
9,501,10793,8.0
129,2719,21470,8.0
55,2393,20806,2.0
288,1258,137822,10.0
376,88,10080,9.0
476,2988,270,10.0
134,2260,20605,8.0
679,1081,128828,2.0
316,3764,97592,6.0
628,3456,6707,7.0
21,340,104276,90.0
71,2306,20678,4.0
574,1522,150672,3.0
54,552,108759,8.0
64,3418,64,6.0
53,716,113260,5.0
166,2554,21127,10.0
235,1535,15133,3.0
659,1307,140596,7.5
39,3467,6862,10.0
596,1317,140960,9.0
595,2381,20789,8.5
248,3675,8985,6.0
527,87,100791,8.0
79,3141,4081,7.0
201,2584,21202,8.0
14,1203,135136,6.0
388,17,100182,3.0
283,2277,20631,7.0
542,191,101571,6.0
487,3959,99147,10.0
605,3339,5680,3.0
497,1185,133844,7.0
598,2265,20613,8.0
99,1472,14753,7.0
25,3173,430,8.0
17,2274,20627,4.0
395,909,1210,9.0
253,3057,33,7.0
454,3438,6586,8.5
392,2230,20554,6.0
491,1106,1301,7.0
604,18,100183,8.0
149,3659,889,9.0
506,3119,392,8.0
387,2716,21459,8.0
159,644,11123,9.0
495,2487,20992,8.0
331,866,118419,7.0
149,1841,16662,7.0
60,535,108511,6.0
142,3564,8074,6.0
268,2663,21355,3.0
589,921,12189,8.0
335,777,114622,7.0
149,2179,20457,3.0
160,3849,98153,6.0
28,479,1074,4.0
635,863,118376,75.0
620,127,101161,9.0
299,2148,20021,6.0
640,1258,137822,7.0
35,897,120377,7.0
97,1885,1689,10.0
186,2554,21127,8.0
147,2199,205,80.0
491,921,12189,9.0
309,879,119661,9.0
49,2713,21455,7.5
408,3386,6114,8.0
582,835,11741,10.0
64,3851,98202,8.0
207,3859,98240,77.0
237,2747,21519,10.0
636,964,12413,8.3
753,357,104464,6.5
159,1801,164,5.0
419,1485,14813,9.0
568,3981,99420,8.0
321,3157,4181,9.0
66,2677,21379,5.700000000000001
660,2351,20745,10.0
142,937,12281,8.0
528,2905,21875,84.0
349,1578,153332,7.0
588,759,114194,8.0
687,973,124410,7.0
52,662,111790,7.0
63,693,112609,6.0
57,2366,20767,8.0
19,3791,97731,10.0
463,2450,20920,7.7
510,3165,4224,9.0
687,1045,12729,9.0
741,2057,1852,8.1
158,835,11741,6.0
329,2028,18153,9.0
391,2487,20992,8.0
113,2687,21400,10.0
349,1899,169559,7.0
142,822,11697,8.0
8,1368,14289,7.0
343,2066,18679,7.0
142,3544,779,7.0
69,2258,20603,7.0
0,1470,14749,4.0
472,795,115740,7.0
430,2458,20938,5.0
413,3999,99578,8.0
316,2339,20729,7.0
528,2584,21202,81.0
603,2080,18897,8.0
34,317,103900,6.0
11,2142,199,8.0
495,2470,20958,8.0
217,3449,666,6.0
305,1950,1726,10.0
207,580,109298,80.0
654,113,101024,6.0
738,3761,9756,3.0
270,2976,2605,7.0
527,2193,20485,8.0
16,725,113425,4.5
80,3069,3455,7.0
418,2381,20789,3.0
149,635,110867,5.0
740,580,109298,9.5
48,921,12189,8.0
392,640,11111,8.0
136,2218,20529,7.0
276,2468,20954,10.0
696,2306,20678,7.0
248,3560,801,9.0
489,2716,21459,7.0
229,2065,18677,6.3
588,265,102836,7.0
713,1317,140960,9.0
333,3708,9253,10.0
364,2396,20811,7.0
82,1691,158,8.0
116,3539,7724,8.0
234,2445,20910,3.0
28,851,117755,4.0
408,1132,1313,6.5
321,2264,20611,5.0
452,2818,21699,8.5
589,3278,512,6.0
207,374,104723,70.0
84,2265,20613,5.0
716,143,101281,7.800000000000001
85,17,100182,87.0
568,3903,98524,5.0
55,1699,15863,3.0
497,2670,21362,5.0
467,929,12231,90.0
166,48,100483,6.0
295,1109,130298,90.0
321,2232,20556,7.0
159,706,11285,9.0
77,3139,4063,8.0
731,3982,99423,4.0
575,96,100876,7.0
235,3040,32,9.0
51,85,100784,8.8
5,1807,164212,4.0
687,3319,5391,10.0
147,3560,801,90.0
395,1380,143277,7.5
193,2700,21424,7.0
214,2967,2563,7.0
278,878,1195,2.0
583,3431,6547,8.0
82,3441,66,8.0
366,530,108465,9.0
299,2692,21410,8.0
371,1289,139449,90.0
359,545,108628,7.0
313,270,1029,4.0
97,2252,20596,8.0
28,3288,5204,7.0
554,529,108463,8.0
163,303,103572,8.0
208,870,11887,8.0
376,2276,20629,8.0
67,2818,21699,8.0
120,1139,131573,10.0
14,1134,131516,6.0
95,425,10620,3.0
349,450,106863,8.0
75,1178,13331,7.0
97,3564,8074,1.0
659,445,106625,8.5
249,1827,165855,7.0
424,3825,97922,7.0
141,79,100749,7.0
313,787,11499,6.0
149,1475,14765,8.0
682,2144,20,7.0
335,1070,128399,3.0
220,413,10589,8.0
617,260,102680,6.0
218,1774,162983,3.0
210,2639,21311,7.9
249,3624,8676,8.0
186,2277,20631,5.0
447,2172,20447,7.0
130,862,118375,6.0
394,2584,21202,9.2
58,3645,8769,5.0
91,1681,1575,86.0
309,691,112479,7.0
661,998,125367,9.0
414,3783,97668,8.5
307,501,10793,7.199999999999999
176,353,104460,8.7
661,387,10507,6.0
524,2744,21516,8.0
575,103,100977,7.0
603,1120,130591,7.0
190,1463,14719,8.0
467,610,110270,80.0
321,3167,4246,7.0
14,2902,21862,5.0
291,3962,9919,6.0
713,579,109287,7.0
412,392,105156,7.3
535,2300,20668,8.0
492,998,125367,8.6
17,2572,21184,8.0
433,181,101474,8.0
497,1898,169417,7.0
263,268,102882,9.0
513,775,114535,9.0
351,674,112151,5.0
28,2474,20965,6.0
89,3711,93,8.0
595,73,100723,8.0
207,2450,20920,87.0
535,623,11061,10.0
316,3165,4224,9.0
39,1584,1535,9.0
626,2555,21128,9.0
741,1863,16732,3.0
659,2066,18679,8.2
476,2179,20457,10.0
274,962,124080,10.0
47,2663,21355,70.0
54,2189,20478,8.0
149,3870,98384,9.0
608,2487,20992,8.0
401,401,105334,7.5
580,2562,21158,9.0
425,282,103047,10.0
600,1220,136145,9.0
122,850,11771,4.0
137,1869,16762,7.0
3,2596,21234,9.0
18,2367,20768,8.0
393,3608,853,7.0
32,2760,21573,7.0
626,2144,20,8.0
665,3152,4155,3.0
598,762,114232,8.0
269,2832,21714,2.0
130,1801,164,10.0
624,392,105156,70.0
32,2096,19163,7.0
249,2797,21659,8.0
645,1957,1735,9.8
149,2567,21177,7.0
437,1927,171018,10.0
426,3431,6547,4.0
497,1518,15059,8.0
364,132,10119,8.0
487,623,11061,7.0
323,3983,99424,5.0
621,2336,20725,8.4
210,3026,30,8.5
554,400,105333,9.5
75,2055,185,8.0
159,3542,777,8.0
604,325,104157,9.5
139,675,112153,6.0
175,3884,98460,3.0
110,174,101381,5.0
693,3961,9917,3.0
72,3894,98503,7.0
723,2096,19163,4.0
106,2882,21827,80.0
149,2979,2623,10.0
127,3481,7,5.0
749,526,108430,10.0
70,842,11757,6.7
309,2534,21087,8.0
167,2356,20753,6.0
448,2199,205,9.2
240,2988,270,8.0
438,2716,21459,8.0
584,3513,7472,9.2
566,628,11077,4.0
551,2862,21778,4.0
8,2484,20987,8.0
629,340,104276,4.0
249,1744,16067,10.0
12,2928,228,2.0
284,3761,9756,8.0
28,2249,20593,8.0
18,2800,21665,7.0
382,2555,21128,5.0
87,3026,30,9.0
214,1067,12815,7.0
77,2906,21878,8.0
334,303,103572,7.0
372,161,101347,8.2
419,19,100185,5.0
716,1772,162893,6.799999999999999
149,3642,87528,7.0
430,3239,486,6.0
39,3645,8769,8.0
31,796,11577,9.0
535,1020,126403,9.0
197,1596,154,8.0
646,1815,16498,6.0
624,24,100240,90.0
524,543,108617,9.0
121,1681,1575,10.0
542,912,12115,8.0
15,3457,6746,10.0
119,2240,20574,8.0
190,269,102883,8.0
512,1319,141014,8.0
706,3846,98034,10.0
365,815,116674,9.4
431,1927,171018,5.0
480,3962,9919,7.7
169,2357,20754,6.0
428,998,125367,8.0
244,614,110353,8.0
502,2182,20464,3.0
244,2287,20652,7.0
705,3165,4224,5.0
752,3621,8630,7.0
518,2686,21399,9.5
0,2071,18753,5.0
200,2265,20613,63.0
643,3380,6045,8.0
218,2738,21507,3.0
574,828,117193,3.0
565,1371,142984,8.5
14,2489,20994,6.0
740,1762,162147,7.0
76,3653,8841,54.0
476,3959,99147,10.0
663,146,101291,8.8
229,303,103572,5.2
460,468,10719,7.0
686,2487,20992,8.0
89,1586,1536,7.0
198,108,101002,30.0
215,2142,199,9.0
335,1072,128546,8.0
186,3984,99425,6.0
524,624,110613,8.0
276,3720,936,6.0
272,2945,2402,9.0
456,2892,21851,6.0
239,1642,15583,7.0
398,798,116005,5.0
217,3237,482,6.0
489,2771,21596,5.0
556,2448,20918,10.0
2,2422,20854,78.0
234,2358,20755,4.0
601,2146,2001,9.0
90,706,11285,64.0
271,884,11981,10.0
31,2508,21038,8.0
176,586,109492,8.0
570,162,101348,86.0
77,867,11843,8.0
82,2120,195,6.0
331,1456,146962,6.4
19,3900,98514,5.0
14,2579,21192,1.0
313,1866,16742,6.0
532,2812,21686,9.0
21,3574,82,80.0
456,2410,20832,10.0
476,3131,400,10.0
139,1851,166873,8.5
316,2083,19,9.0
65,3602,849,9.0
313,200,10163,6.0
214,54,100532,6.0
163,2495,21000,8.0
270,11,100166,6.0
605,14,100178,3.0
503,3762,97590,8.0
139,799,116006,6.5
664,3684,904,4.5
549,1458,146984,100.0
15,2572,21184,8.0
352,64,100668,7.0
91,2818,21699,86.0
249,3786,97673,7.0
368,842,11757,3.0
563,1072,128546,5.0
283,3756,9736,7.0
700,2125,19603,9.0
85,3995,99539,70.0
562,879,119661,5.5
21,3443,6624,60.0
149,2391,20802,8.0
388,2207,20514,7.0
358,6,100093,7.0
453,2596,21234,8.5
691,394,105190,8.5
137,3456,6707,7.0
21,2477,20972,70.0
561,1653,15605,3.0
617,3286,5177,3.0
296,1724,159831,10.0
296,167,101361,10.0
363,276,102976,7.800000000000001
1,14,100178,10.0
53,2872,21800,4.0
491,611,110277,9.0
297,2207,20514,81.0
53,1300,139821,4.0
492,1540,151514,8.4
77,1815,16498,9.0
28,8,10012,7.0
392,2250,20594,8.0
659,2540,21096,9.0
207,136,101227,70.0
129,3537,7711,8.0
608,1216,13601,6.0
112,2873,21803,7.5
278,1276,138714,2.0
359,1886,16890,8.0
537,552,108759,7.0
309,1308,140642,10.0
360,2918,2236,7.0
636,2818,21699,8.6
39,3837,97986,9.0
157,4019,99726,8.0
48,2026,18139,9.0
309,4013,99699,8.0
578,2265,20613,5.0
512,1637,155645,9.0
542,2817,21698,8.0
494,2717,21460,9.0
570,2731,21495,83.0
62,2897,21856,10.0
64,1341,141949,6.0
407,249,102351,3.0
209,129,101166,8.0
331,867,11843,6.5
28,293,103275,8.0
321,506,10798,5.0
349,1194,13411,9.0
308,3811,97880,2.0
497,107,101001,10.0
42,674,112151,8.0
